"filename", "language", "XML", "C#", "Docker", "JSON", "Markdown", "PowerShell", "Razor", "CSS", "SCSS", "JavaScript", "YAML", "HTML", "comment", "blank", "total"
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain.Core\IAggregateRoot.cs", "C#", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain.Core\ValueObject.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain\FreeCourse.Services.Order.Domain.csproj", "XML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain\OrderAggregate\Address.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain\OrderAggregate\Order.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 37
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain\OrderAggregate\OrderItem.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Infrastructure\FreeCourse.Services.Order.Infrastructure.csproj", "XML", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Infrastructure\Migrations\20230323114234_initial.Designer.cs", "C#", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32, 135
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Infrastructure\Migrations\20230323114234_initial.cs", "C#", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 81
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Infrastructure\Migrations\OrderDbContextModelSnapshot.cs", "C#", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 132
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Infrastructure\OrderDbContext.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\Controllers\PaymentsController.cs", "C#", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 98
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\Dockerfile", "Docker", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\FreeCourse.Services.Payment.csproj", "XML", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\Models\OrderDto.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\Models\PaymentDto.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\Program.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 62
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\Properties\launchSettings.json", "JSON", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\UdemyMicroservices\Services\Payment\FreeCourse.Services.Payment\appsettings.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\Controllers\PhotosController.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\DTOs\PhotoDto.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\Dockerfile", "Docker", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\FreeCourse.Services.PhotoStock.csproj", "XML", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\Program.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 39
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\Properties\launchSettings.json", "JSON", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\UdemyMicroservices\Services\PhotoStock\FreeCourse.Services.PhotoStock\appsettings.json", "JSON", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\ControllerBases\CustomBaseController.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\DTOs\AccessTokenDto.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\DTOs\ErrorDto.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\DTOs\NoContent.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\DTOs\Response.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 58
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\FreeCourse.Shared.csproj", "XML", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\Messages\CourseNameChangedEvent.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\Messages\CreateOrderMessageCommand.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\Services\ISharedIdentityService.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\User\Desktop\UdemyMicroservices\Shared\FreeCourse.Shared\Services\SharedIdentityService.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\User\Desktop\UdemyMicroservices\docker-compose.override.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 2, 150
"c:\Users\User\Desktop\UdemyMicroservices\docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 3, 67
"Total", "-", 659, 5698, 111, 753, 184, 1, 5137, 13034, 5496, 20989, 212, 58, 6877, 10724, 69933
